19.100000381469718.19491004943000000000 2005-09-2721.04999923719.2999992
0000000000048.2546.37081909179000000018 2014-12-1049.79999923748.9399986
49.650001525878947.87734603881000000015 2014-12-1149.79999923750.5299987
49.900001525878947.34675979614000000015 2014-12-1251.68000030549.9700012
49.319999694824248.17107772827000000015 2014-12-1550.20999908450.8400001
47.680000305175745.44226455688000000022 2014-12-1651.00999832147.9599990
46.049999237060546.23817443847000000024 2014-12-1748.25999832148.7999992
00000000000047.547.50782394409000000016 2014-12-1848.56000137350.1399993
49.099998474121048.04789733886000000026 2014-12-1949.66999816850.7099990
50.720001220703148.17107772827000000008 2014-12-2251.09999847450.8400001
49.840000152587847.57414627075000000007 2014-12-2350.95000076250.2099990
50.349998474121048.73011779785000000005 2014-12-2450.65999984751.4300003
51.060001373291049.23228073120000000006 2014-12-2651.45999908451.9599990
51.299999237060550.07556152343000000008 2014-12-2951.65000152552.8499984
52.830001831054650.61563873291000000008 2014-12-3000000000005353.4199981
53.319999694824250.81461715698000000010 2014-12-3153.90000152553.6300010
53.069999694824251.07991790771000000010 2015-01-0254.27999877953.9099998
53.340000152587851.05148315429000000011 2015-01-0554.36999893153.8800010
52.130001068115250.25558471679000000013 2015-01-0654.27000045753.0400009
52.119998931884750.22715759277000000010 2015-01-0753.38000106853.0099983
0000000000053.2550.84303665161000000009 2015-01-0853.47999954253.6599998
51.819999694824249.28912734985000000012 2015-01-0953.66999816852.0200004
49.200000762939446.97722244262000000018 2015-01-1251.06000137349.5800018
49.459999084472647.75417327880000000012 2015-01-1350.11999893150.4000015
48.099998474121046.81615447998000000015 2015-01-1449.40999984749.4099998
48.580001831054646.81615447998000000010 2015-01-1549.13999938949.4099998
48.270000457763647.19514846801000000012 2015-01-1649.38000106849.8100013
49.930000305175749.98081588745000000015 2015-01-200000000000510000052.75
51.950000762939450.85251235961000000012 2015-01-2152.65000152553.6699981
53.909999847412152.67171096801000000016 2015-01-2254.52000045755.5900001
54.799999237060552.76647567749000000009 2015-01-2355.40000152555.6899986
54.729999542236352.53907394409000000013 2015-01-2655.88999938955.4500007
52.540000915527349.93343734741000000019 2015-01-2753.99000167852.7000007
50.299999237060547.96261978149000000017 2015-01-2852.79000091550.6199989
50.569999694824249.49758148193000000016 2015-01-2951.04999923752.2400016
48.630001068115246.50345993041000000018 2015-01-3052.02000045749.0800018
46.209999084472646.16236877441000000022 2015-02-0248.58000183148.7200012
46.549999237060545.00640869140000000016 2015-02-0347.29999923700000047.5
48.229999542236346.86352157592000000011 2015-02-0448.61999893149.4599990
47.599998474121046.34134674072000000009 2015-02-0549.45999908448.8100013
47.889999389648445.71472167968000000008 2015-02-0648.84000015248.1500015
45.950000762939444.17665481567000000012 2015-02-0946.40999984746.5299987
46.900001525878945.61977386474000000009 2015-02-1047.40000152548.0499992
47.349998474121045.18304824829000000010 2015-02-1148.79000091547.5900001
46.400001525878945.45837020874000000009 2015-02-12000000046.7547.8800010
46.650001525878945.94258499145000000009 2015-02-1347.52999877948.3899993
47.860000610351545.58180618286000000007 2015-02-1748.77000045748.0099983
48.180000305175746.81604766845000000008 2015-02-1848.59999847449.3100013
49.590000152587847.26228713989000000011 2015-02-1950.77999877949.7799987
49.130001068115248.43956375122000000010 2015-02-2049.81000137351.0200004
50.950000762939448.71489334106000000009 2015-02-23000000051.7551.3100013
49.360000610351548.91428375244000000013 2015-02-2450.29000091551.5200004
49.459999084472647.21480941772000000009 2015-02-2551.29999923749.7299995
49.020000457763646.85402297973000000007 2015-02-2650.38000106849.3499984
47.849998474121045.47736740112000000009 2015-02-2700000000004947.9000015
47.849998474121045.86663055419000000011 2015-03-0248.20000076248.3100013
0000000000047.7546.30337142944000000009 2015-03-0347.90000152548.7700004
47.979999542236346.47426223754000000006 2015-03-0448.84999847448.9500007
47.779998779296845.95207977294000000007 2015-03-0549.18999862648.4000015
47.900001525878945.57230758666000000007 2015-03-0648.3300018310000000048
47.580001831054645.49634552001000000007 2015-03-0948.04999923747.9199981
46.470001220703144.37603759765000000009 2015-03-100000000047.546.7400016
46.580001831054644.99316787719000000006 2015-03-1146.90000152547.3899993
47.560001373291046.21791839599000000007 2015-03-1247.56999969448.6800003
48.279998779296846.73060607910000000009 2015-03-13000000048.7549.2200012
49.450000762939447.68002700805000000010 2015-03-1649.77000045750.2200012
00000000000052.550.97452163696000000041 2015-03-1752.63000106853.6899986
53.340000152587851.39227294921000000021 2015-03-1853.68999862654.1300010
54.450000762939452.39866256713000000018 2015-03-1954.56999969455.1899986
54.860000610351552.93983078002000000137 2015-03-2055.18999862655.7599983
54.369998931884751.64860916137000000019 2015-03-2355.47000122054.4000015
53.659999847412151.20238876342000000011 2015-03-2454.04000091553.9300003
51.930000305175749.37948989868000000014 2015-03-2553.61999893152.0099983
0000000000050.2548.67692565917000000014 2015-03-2650.84000015251.2700004
51.380001068115249.99662399291000000009 2015-03-2751.38000106852.6599998
53.049999237060550.92705154418000000008 2015-03-3053.24000167853.6399993
52.680000305175750.11055755615000000008 2015-03-3153.65999984752.7799987
50.110000610351547.88890075683000000015 2015-04-0151.09999847450.4399986
49.150001525878946.69262313842000000014 2015-04-0250.47999954249.1800003
47.669998168945345.64826202392000000013 2015-04-0648.34999847448.0800018
47.490001678466845.09758758544000000009 2015-04-0748.29999923700000047.5
47.729999542236346.27488327026000000011 2015-04-0847.79999923748.7400016
47.720001220703145.42039489746000000011 2015-04-0948.86000061047.8400001
47.720001220703145.31596374511000000011 2015-04-1048.15999984747.7299995
47.470001220703145.37292098999000000009 2015-04-1347.47000122047.7900009
46.880001068115245.02164077758000000009 2015-04-1447.49000167847.4199981
47.669998168945345.33494567871000000009 2015-04-150000000000480000047.75
0000000000047.7545.80017089843000000007 2015-04-1647.81000137348.2400016
47.950000762939445.75270080566000000008 2015-04-1747.95999908448.1899986
47.909999847412147.24328613281000000009 2015-04-2048.61000061049.7599983
49.459999084472648.76237869262000000010 2015-04-2100000000005051.3600006
50.400001525878948.80035018920000000007 2015-04-2251.40000152551.4000015
50.700000762939448.84781646728000000009 2015-04-2351.06999969451.4500007
51.490001678466850.04409408569000000020 2015-04-2451.97999954252.7099990
51.700000762939449.24657058715000000009 2015-04-2752.68000030551.8699989
50.009998321533248.60096740722000000009 2015-04-2851.70000076251.1899986
47.659999847412146.40780258178000000018 2015-04-2950.58000183148.8800010
48.009998321533245.94163131713000000009 2015-04-300000000048.548.2900009
48.509998321533246.98813629150000000008 2015-05-0148.65000152549.3899993
48.799999237060546.56954193115000000005 2015-05-0449.40999984748.9500007
46.900001525878944.72387695312000000011 2015-05-0548.20999908447.0099983
46.150001525878944.76191711425000000010 2015-05-0646.77999877947.0499992
47.400001525878946.67417907714000000011 2015-05-0747.40000152549.0600013
48.930000305175746.65515136718000000006 2015-05-0849.22999954249.0400009
48.799999237060547.23548889160000000008 2015-05-1100000000004949.6500015
48.630001068115246.47438812255000000006 2015-05-1249.11000061048.8499984
48.400001525878946.13191223144000000008 2015-05-1349.27000045748.4900016
00000000000048.546.44585418701000000007 2015-05-1448.93999862648.8199996
48.560001373291046.30315399169000000006 2015-05-1549.40999984748.6699981
48.380001068115246.61710357666000000006 2015-05-1848.5600013730000000049
47.700000762939445.52301406860000000014 2015-05-1949.45000076247.8499984
42.970001220703140.96596145629000000051 2015-05-2047.56000137343.0600013
42.400001525878940.40466308593000000023 2015-05-2143.18999862642.4700012
42.020000457763640.53784561157000000016 2015-05-2242.70000076242.6100006
41.360000610351539.53892135620000000017 2015-05-2643.04999923741.5600013
41.599998474121040.18584823608000000013 2015-05-2741.65000152542.2400016
41.770000457763639.92898178100000000009 2015-05-28000000042.2541.9700012
41.319999694824240.30952453613000000013 2015-05-2941.68000030542.3699989
42.090000152587842.03149414062000000021 2015-06-0142.61000061044.1800003
43.040000915527341.65095138549000000014 2015-06-0243.29999923743.7799987
43.009998321533241.03256607055000000013 2015-06-0343.34999847443.1300010
41.880001068115240.11924362182000000014 2015-06-0443.04999923742.1699981
41.709999084472639.69113540649000000009 2015-06-0542.13000106841.7200012
39.270000457763637.92158889770000000025 2015-06-0841.06999969439.8600006
38.450000762939438.36872100830000000027 2015-06-0938.79999923740.3300018
39.700000762939438.46387481689000000015 2015-06-1040.20999908440.4300003
39.939998626708938.07380676269000000010 2015-06-1140.79000091540.0200004
39.759998321533238.73024749755000000010 2015-06-1239.84000015240.7099990
40.009998321533238.12136840820000000008 2015-06-1540.34999847440.0699996
39.319999694824237.56005859375000000009 2015-06-1640.13000106839.4799995
38.909999847412137.94061660766000000009 2015-06-1739.27000045739.8800010
39.610000610351538.03575134277000000010 2015-06-1839.79999923739.9799995
40.299999237060539.53892135620000000020 2015-06-1940.29999923741.5600013
42.240001678466840.93741607666000000015 2015-06-2242.91999816843.0299987
42.349998474121040.65201568603000000010 2015-06-2342.97999954242.7299995
42.069999694824240.18584823608000000006 2015-06-2442.70000076242.2400016
42.200000762939440.18584823608000000008 2015-06-2542.65000152542.2400016
41.330001831054639.42474746704000000009 2015-06-2642.43999862641.4399986
39.590000152587837.81692886352000000017 2015-06-2940.7700004570000039.75
39.930000305175737.99769592285000000011 2015-06-3040.20000076239.9399986
37.799999237060536.91313934326000000024 2015-07-0140.65000152538.7999992
38.400001525878937.13194274902000000011 2015-07-0239.02000045739.0299987
39.080001831054637.79790496826000000009 2015-07-0639.09000015239.7299995
39.259998321533238.69218444824000000010 2015-07-0739.93000030540.6699981
39.139999389648437.39833068847000000011 2015-07-0840.29999923739.3100013
39.659999847412137.74082183837000000008 2015-07-0939.84000015239.6699981
00000000000040.539.20592498779000000016 2015-07-1040.50999832141.2099990
41.959999084472640.35708618164000000012 2015-07-1341.95999908442.4199981
41.290000915527340.01459884643000000012 2015-07-1442.04000091542.0600013
40.389999389648439.51989746093000000017 2015-07-1541.38999938941.5400009
41.299999237060539.37717437744000000012 2015-07-1641.81000137341.3899993
41.240001678466839.38669204711000000009 2015-07-1741.45000076241.4000015
40.439998626708938.57802581787000000007 2015-07-2041.54999923740.5499992
40.490001678466838.91100692749000000007 2015-07-210000000040.540.9000015
40.959999084472639.41522979736000000008 2015-07-2240.95999908441.4300003
000000000000004240.53784561157000000016 2015-07-2342.77999877942.6100006
39.619998931884737.70276260375000000020 2015-07-2400000000004339.6300010
38.900001525878938.18796539306000000012 2015-07-2739.63000106840.1399993
40.180000305175739.16787719726000000008 2015-07-2840.18000030541.1699981
40.439998626708938.74927520751000000006 2015-07-2941.09000015240.7299995
39.919998168945338.31164932250000000005 2015-07-3040.58000183140.2700004
39.880001068115238.14991378784000000006 2015-07-3140.52999877940.0999984
40.209999084472639.68161392211000000009 2015-08-0340.24000167841.7099990
41.880001068115240.66152572631000000013 2015-08-0442.15000152542.7400016
42.590000152587840.87083053588000000007 2015-08-0542.84999847442.9599990
41.759998321533240.22238159179000000007 2015-08-06000000043.2542.1800003
41.400001525878939.56441879272000000005 2015-08-0742.20999908441.4900016
41.450000762939439.74560546875000000006 2015-08-10000000041.7541.6800003
41.650001525878940.71825408935000000010 2015-08-1141.74000167842.7000007
40.680000305175740.54660797119000000010 2015-08-1242.36999893142.5200004
42.270000457763640.68964767456000000006 2015-08-1342.75999832142.6699981
42.349998474121040.88989639282000000004 2015-08-1442.34999847442.8800010
42.819999694824241.91024017333000000008 2015-08-1742.95999908443.9500007
43.240001678466841.60508346557000000006 2015-08-1844.06000137343.6300010
43.209999084472641.50973510742000000008 2015-08-1943.52999877943.5299987
41.779998779296840.03166580200000000008 2015-08-2042.84000015241.9799995
0000000000039.7537.90515518188000000016 2015-08-2141.4000015250000039.75
34.0999984741210035.8740234375000000019 2015-08-2400000000003637.6199989
37.490001678466835.75958633422000000012 2015-08-2539.38999938900000037.5
36.970001220703137.04693984985000000015 2015-08-2638.77000045738.8499984
37.970001220703137.21858215332000000013 2015-08-2739.16999816839.0299987
38.349998474121036.82761001586000000011 2015-08-2838.93000030538.6199989
38.6199989318847037.1708984375000000012 2015-08-3138.63000106838.9799995
00000000000038.537.38068389892000000016 2015-09-0138.63000106839.2000007
39.799999237060539.58348464965000000019 2015-09-0239.97000122041.5099983
40.779998779296838.99226379394000000009 2015-09-0341.84000015240.8899993
40.150001525878938.71570968627000000009 2015-09-0440.40000152540.5999984
40.689998626708938.90643310546000000010 2015-09-0841.27999877940.7999992
40.630001068115239.09715270996000000012 2015-09-0941.1500015250000000041
40.709999084472639.29739761352000000009 2015-09-1041.38999938941.2099990
41.049999237060540.19377899169000000008 2015-09-1141.22000122042.1500015
41.840000152587840.32729339599000000007 2015-09-1442.16999816842.2900009
41.889999389648440.66104125976000000007 2015-09-1542.36000061042.6399993
42.240001678466841.06154251098000000007 2015-09-1642.40000152543.0600013
