3.507999897003174.777999877929000000093 2010-06-293.79999995234.77799987
59.360000610351561.66999816894000000040 2017-05-0559.59999847461.6699981
61.164001464843761.43799972534000000035 2017-05-0862.18000030561.4379997
61.819999694824264.25199890136000000048 2017-05-0961.87599945064.2519989
63.624000549316465.04399871826000000028 2017-05-1064.31199645965.0439987
63.919998168945364.62000274658000000023 2017-05-1164.68000030564.6200027
64.305999755859364.96199798583000000020 2017-05-1265.09600067164.9619979
62.506000518798863.17599868774000000038 2017-05-1563.67599868763.1759986
63.027999877929663.40200042724000000020 2017-05-1663.51800155663.4020004
61.099998474121061.22200012207000000033 2017-05-1762.87799835261.2220001
61.062000274658262.61199951171000000028 2017-05-1861.40000152562.6119995
62.040000915527362.16600036621000000023 2017-05-1963.09999847462.1660003
61.360000610351562.06999969482000000021 2017-05-2262.56000137362.0699996
60.695999145507860.77199935913000000021 2017-05-2362.09199905360.7719993
61.080001831054662.04399871826000000025 2017-05-2461.30199813862.0439987
61.562000274658263.36600112915000000025 2017-05-2562.20399856563.3660011
63.262001037597665.02799987792000000039 2017-05-2663.45600128165.0279998
65.152000427246167.01999664306000000038 2017-05-3065.19999694867.0199966
67.031997680664068.20200347900000000049 2017-05-3167.53800201468.2020034
67.458000183105468.07399749755000000038 2017-06-0168.80000305168.0739974
67.185997009277367.97000122070000000027 2017-06-0267.95400238067.9700012
66.842002868652369.46399688720000000033 2017-06-0567.69999694869.4639968
67.994003295898470.56999969482000000055 2017-06-0668.94000244170.5699996
71.027999877929671.93000030517000000046 2017-06-0771.26799774171.9300003
72.043998718261700000000000074000000045 2017-06-08000000072.750000000074
70.959999084472671.46399688720000000086 2017-06-0974.88400268571.4639968
70.124000549316471.80200195312000000052 2017-06-1271.59799957271.8020019
73.321998596191475.19000244140000000059 2017-06-1373.52400207575.1900024
75.262001037597676.13200378417000000064 2017-06-1476.21800231976.1320037
73.297996520996175.06800079345000000052 2017-06-150000000074.575.0680007
74.019996643066474.27999877929000000033 2017-06-1675.59600067174.2799987
73.559997558593773.95999908447000000032 2017-06-1900000000007573.9599990
73.945999145507874.44799804687000000037 2017-06-2075.33399963374.4479980
73.603996276855475.27999877929000000024 2017-06-2174.87000274675.2799987
74.713996887207076.52200317382000000037 2017-06-2275.59799957276.5220031
75.870002746582076.69000244140000000032 2017-06-2376.48999786376.6900024
74.620002746582075.49800109863000000033 2017-06-2677.33799743675.4980010
72.403999328613272.47399902343000000034 2017-06-2775.27999877972.4739990
72.503997802734374.24800109863000000031 2017-06-2873.33599853574.2480010
70.819999694824272.15000152587000000041 2017-06-2974.12200164772.1500015
71.924003601074272.32199859619000000029 2017-06-3072.74199676572.3219985
70.300003051757870.52400207519000000031 2017-07-0374.04799652070.5240020
65.265998840332065.41799926757000000085 2017-07-0569.44000244165.4179992
61.259998321533261.76599884033000000096 2017-07-0663.45199966461.7659988
61.476001739501962.64400100708000000070 2017-07-0762.70000076262.6440010
60.625999450683563.20999908447000000069 2017-07-1062.58000183163.2099990
62.860000610351565.44400024414000000057 2017-07-1163.20000076265.4440002
64.900001525878965.90399932861000000051 2017-07-1266.08000183165.9039993
63.993999481201164.68199920654000000042 2017-07-1366.02200317364.6819992
64.244003295898465.55599975585000000028 2017-07-1464.63800048865.5559997
62.689998626708963.91400146484000000049 2017-07-1765.10800170863.9140014
63.131999969482465.64800262451000000031 2017-07-180000000063.565.6480026
64.643997192382865.05200195312000000031 2017-07-1965.64600372365.0520019
64.839996337890665.98400115966000000025 2017-07-2065.37999725365.9840011
65.160003662109365.68000030517000000024 2017-07-2165.89199829165.6800003
66.001998901367168.50399780273000000043 2017-07-2466.04799652068.5039978
66.830001831054667.91999816894000000034 2017-07-2500000000006967.9199981
67.624000549316468.76999664306000000024 2017-07-2668.07199859668.7699966
65.258003234863266.89199829101000000041 2017-07-2769.19999694866.8919982
66.501998901367167.01399993896000000024 2017-07-2867.37799835267.0139999
64.208000183105464.69400024414000000042 2017-07-3167.09999847464.6940002
63.226001739501963.91400146484000000041 2017-08-0164.59999847463.9140014
62.243999481201165.17800140380000000065 2017-08-0263.78799819965.1780014
68.629997253417969.41799926757000000067 2017-08-0369.06600189269.4179992
68.660003662109371.38200378417000000046 2017-08-0469.40000152571.3820037
70.550003051757871.03399658203000000031 2017-08-0771.47000122071.0339965
71.480003356933673.04399871826000000037 2017-08-0871.50599670473.0439987
71.790000915527372.70600128173000000034 2017-08-0972.19999694872.7060012
70.931999206542971.08000183105000000035 2017-08-1072.31999969471.0800018
70.723999023437571.57399749755000000021 2017-08-1171.39399719271.5739974
72.519996643066472.76000213623000000022 2017-08-1472.92600250272.7600021
71.874000549316472.46600341796000000015 2017-08-1573.04000091572.4660034
72.503997802734372.58200073242000000017 2017-08-1672.59999847472.5820007
70.318000793457070.38400268554000000025 2017-08-1772.24199676570.3840026
69.160003662109369.49199676513000000027 2017-08-1870.58200073269.4919967
66.370002746582067.57199859619000000032 2017-08-2169.16400146467.5719985
67.473999023437568.26999664306000000021 2017-08-2268.22599792468.2699966
67.660003662109370.55400085449000000024 2017-08-2367.79799652070.5540008
069.94799804687570.58599853515000000022 2017-08-2470.50399780270.5859985
69.459999084472669.61000061035000000017 2017-08-2570.84799957269.6100006
67.944000244140669.13200378417000000018 2017-08-2869.45600128169.1320037
0000000000067.7569.47200012207000000020 2017-08-2967.89600372369.4720001
69.400001525878970.63600158691000000017 2017-08-3069.93399810770.6360015
70.564002990722671.18000030517000000020 2017-08-3170.70999908471.1800003
70.737998962402371.08000183105000000015 2017-09-0171.22399902371.0800018
69.178001403808669.91799926757000000019 2017-09-0570.76000213669.9179992
68.311996459960968.90599822998000000020 2017-09-0669.90000152568.9059982
68.690002441406270.12200164794000000021 2017-09-0769.19599914570.1220016
68.459999084472668.68000030517000000016 2017-09-0869.79799652068.6800003
000000000000007072.73799896240000000038 2017-09-1170.26999664372.7379989
72.080001831054672.55000305175000000029 2017-09-1272.89800262472.5500030
71.917999267578173.24600219726000000020 2017-09-1372.76399993873.2460021
72.526000976562575.52799987792000000036 2017-09-1472.86599731475.5279998
74.540000915527375.96199798583000000027 2017-09-1574.90200042775.9619979
75.536003112792900000000000077000000035 2017-09-1876.0500030510000000077
74.713996887207075.01999664306000000032 2017-09-1900000000007675.0199966
74.213996887207074.78199768066000000024 2017-09-2074.59999847474.7819976
72.902000427246173.29599761962000000023 2017-09-2174.98000335673.2959976
70.176002502441470.21800231933000000040 2017-09-2273.29799652070.2180023
68.575996398925768.99800109863000000038 2017-09-2570.62999725368.9980010
68.180000305175769.05000305175000000035 2017-09-2670.18599700969.0500030
68.099998474121168.19400024414000000030 2017-09-2769.98000335668.1940002
67.080001831054667.91999816894000000026 2017-09-2867.97599792467.9199981
67.720001220703168.22000122070000000025 2017-09-2968.37200164768.2200012
67.101997375488268.30599975585000000026 2017-10-0268.50399780268.3059997
66.255996704101569.62799835205000000050 2017-10-0367.18000030569.6279983
69.919998168945371.00199890136000000040 2017-10-04000000070.2571.0019989
70.269996643066471.06600189208000000020 2017-10-0571.19999694871.0660018
70.449996948242171.37599945068000000021 2017-10-0670.62000274671.3759994
68.533996582031268.58799743652000000037 2017-10-0969.93000030568.5879974
69.106002807617171.11799621582000000034 2017-10-1069.36000061071.1179962
70.230003356933670.91999816894000000022 2017-10-1170.77799987770.9199981
70.527999877929671.13600158691000000020 2017-10-1270.58999633771.1360015
70.736000061035171.11399841308000000017 2017-10-1371.39600372371.1139984
69.431999206542970.12000274658000000026 2017-10-1670.75199890170.1200027
70.013999938964871.15000152587000000016 2017-10-1770.18199920671.1500015
70.825996398925771.93000030517000000024 2017-10-1871.19400024471.9300003
69.639999389648470.36199951171000000025 2017-10-1971.11199951170.3619995
68.867996215820369.01999664306000000024 2017-10-2070.53800201469.0199966
0000000000067.2567.40399932861000000028 2017-10-2369.97599792467.4039993
67.232002258300767.46800231933000000022 2017-10-2467.76000213667.4680023
64.711997985839865.16799926757000000042 2017-10-2567.33999633765.1679992
64.639999389648465.23400115966000000025 2017-10-2665.55599975565.2340011
63.332000732421864.17400360107000000034 2017-10-2763.95000076264.1740036
63.450000762939464.01599884033000000021 2017-10-3063.83599853564.0159988
64.036003112792966.30599975585000000028 2017-10-3164.04599761966.3059997
064.05200195312564.21600341796000000042 2017-11-0166.44999694864.2160034
58.526000976562559.85200119018000000098 2017-11-0260.02600097659.8520011
59.026000976562561.21799850463000000044 2017-11-0359.90000152561.2179985
59.801998138427760.55599975585000000032 2017-11-0661.40000152560.5559997
60.006000518798861.20999908447000000026 2017-11-0760.20399856561.2099990
60.259998321533260.87799835205000000023 2017-11-0861.09999847460.8779983
59.259998321533260.59799957275000000027 2017-11-090000000060.560.5979995
60.369998931884760.59799957275000000023 2017-11-100000000060.560.5979995
59.821998596191463.08000183105000000037 2017-11-1360.02600097663.0800018
61.380001068115261.74000167846000000028 2017-11-1400000000006361.7400016
60.299999237060562.25999832153000000029 2017-11-1561.20199966462.2599983
62.2599983215332000000000062.5000000029 2017-11-1662.79800033500000062.5
62.630001068115263.00999832153000000068 2017-11-1765.13400268563.0099983
60.950000762939461.74800109863000000041 2017-11-2062.75799942061.7480010
61.742000579833963.56200027465000000036 2017-11-2162.17200088563.5620002
62.368000030517562.52000045776000000024 2017-11-2263.35400009162.5200004
62.200000762939463.11000061035000000016 2017-11-2462.75799942063.1100006
61.902000427246063.36199951171000000022 2017-11-2762.65000152563.3619995
62.784000396728563.50999832153000000024 2017-11-2863.27199935963.5099983
60.245998382568361.50799942016000000043 2017-11-2963.45999908461.5079994
60.908000946044961.77000045776000000021 2017-11-3061.71200180061.7700004
61.009998321533261.30599975585000000021 2017-12-0161.08800125161.3059997
60.122001647949261.04000091552000000029 2017-12-0461.29999923761.0400009
60.200000762939460.74000167846000000023 2017-12-0560.40000152560.7400016
000000000000006062.65200042724000000035 2017-12-0660.02000045762.6520004
62.209999084472662.24800109863000000023 2017-12-0762.40000152562.2480010
62.251998901367163.02600097656000000017 2017-12-0862.91999816863.0260009
0000000000062.7565.78199768066000000039 2017-12-1162.92599868765.7819976
66.005996704101568.20600128173000000043 2017-12-1266.08999633768.2060012
67.300003051757867.80599975585000000031 2017-12-1368.18599700967.8059997
67.379997253417967.57800292968000000028 2017-12-1468.20200347967.5780029
67.152000427246168.69000244140000000034 2017-12-1568.40799713168.6900024
67.515998840332067.77400207519000000027 2017-12-1868.98000335667.7740020
66.059997558593766.22000122070000000034 2017-12-1968.05200195366.2200012
65.008003234863265.79599761962000000029 2017-12-2066.53800201465.7959976
65.442001342773466.33200073242000000021 2017-12-2165.91799926766.3320007
64.963996887207065.04000091552000000021 2017-12-2265.90200042765.0400009
63.316001892089863.45800018310000000021 2017-12-2664.76599884063.4580001
62.150001525878962.32799911499000000023 2017-12-2763.20000076262.3279991
61.908000946044963.07199859619000000021 2017-12-2862.34999847463.0719985
000000000000006262.27000045776000000018 2017-12-2963.23600006162.2700004
62.200000762939464.10600280761000000021 2018-01-0262.40000152564.1060028
63.110000610351563.45000076293000000022 2018-01-0364.19999694863.4500007
61.136001586914062.92399978637000000049 2018-01-0462.57400131262.9239997
62.400001525878963.31600189208000000022 2018-01-0563.32400131263.3160018
63.099998474121067.28199768066000000049 2018-01-0863.20000076267.2819976
65.480003356933666.73799896240000000035 2018-01-0967.03199768066.7379989
000000000000006666.95999908447000000021 2018-01-1066.44000244166.9599990
66.652000427246167.58999633789000000033 2018-01-1167.04799652067.5899963
66.734001159667967.24400329589000000024 2018-01-1267.72599792467.2440032
66.959999084472668.01200103759000000032 2018-01-1667.50800323468.0120010
67.949996948242169.43199920654000000035 2018-01-1768.09400177069.4319992
68.748001098632868.91400146484000000028 2018-01-1869.13400268568.9140014
68.519996643066470.00399780273000000024 2018-01-1900000000006970.0039978
69.839996337890670.31199645996000000031 2018-01-2269.87999725370.3119964
70.199996948242170.55799865722000000027 2018-01-2300000000007270.5579986
68.704002380371169.17800140380000000026 2018-01-2470.91600036669.1780014
67.279998779296867.52799987792000000033 2018-01-2569.65399932867.5279998
67.141998291015668.56999969482000000022 2018-01-2668.30000305168.5699996
67.655998229980469.90599822998000000023 2018-01-2967.97000122069.9059982
68.433998107910169.16400146484000000023 2018-01-3069.02799987769.1640014
69.038002014160170.86199951171000000031 2018-01-3169.50199890170.8619995
69.725997924804669.84999847412000000020 2018-02-0170.19999694869.8499984
68.101997375488200000000068.75000000018 2018-02-0269.6880035400000068.75
66.599998474121166.62599945068000000022 2018-02-0567.59400177066.6259994
64.699996948242166.79399871826000000025 2018-02-0665.04199981666.7939987
67.132003784179600000000000069000000034 2018-02-0767.7979965200000000069
62.919998168945363.04600143432000000051 2018-02-0868.66200256363.0460014
